ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_1;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;DEF
27162;300000;1;3;1;40;0;0;0;0;0;0;39883;42349;44095;46502;47578;48959;3000;2600;3000;2000;2000;2000;
27163;70000;1;2;2;31;0;0;0;0;0;0;67958;66157;67569;67127;66483;65251;2500;2486;2700;2700;2500;3000;
27168;10000;1;2;1;29;0;0;0;0;0;0;8275;8409;8600;9470;6690;9690;2800;2000;1500;900;3000;0;
27175;190000;1;2;2;38;0;0;0;0;-1;-1;3816;4575;5029;6494;678;11928;1100;1300;2000;678;11514;0;
27181;200000;1;3;1;48;-2;-2;-2;-2;-2;-2;2772;3831;8640;433;14398;3475;4127;8683;436;14595;3516;7651;
27188;240000;1;3;2;28;0;0;-1;-1;-2;-2;22334;13842;1425;10591;1793;1509;3851;1467;10594;1802;1516;1193;
27193;250000;1;1;2;32;3;2;2;2;2;2;2500;2500;2500;2500;2500;2500;0;0;0;0;0;0;
27194;330000;1;1;2;32;0;0;-2;-2;-2;-2;16352;0;0;0;0;0;0;0;0;0;0;0;
27198;150000;1;3;2;45;-1;-1;-1;-1;-1;0;6129;6051;5901;671;37082;34725;6051;5901;671;37082;5000;5000;
27199;30000;1;2;1;35;1;-1;-1;2;0;0;0;26232;29093;28319;29064;28658;26232;3300;0;1200;1100;1500;
27201;180000;1;1;1;42;-1;-1;-1;-2;-2;-2;1568;1550;-18;-18;-18;-18;1550;0;0;0;0;0;
27202;360000;1;2;1;38;-2;-2;-2;-2;-2;-2;1288;2508;2500;0;0;0;2520;2500;0;0;0;0;
27209;20000;1;1;1;41;0;0;0;0;0;0;19796;18510;16077;16389;11286;12833;1507;4011;5066;1003;7000;3000;
27211;160000;1;1;2;27;-1;-1;-1;-1;-1;-2;1111;1111;0;6795;0;0;1111;0;6795;0;0;0;
27222;300000;1;2;2;36;2;2;2;2;2;2;285177;291282;293497;293046;291883;297169;13003;9003;8114;4403;8838;604;
27233;260000;1;1;1;43;-1;-1;-2;-2;-1;-1;1350;0;0;0;760;0;0;0;0;760;0;935;
27235;240000;1;1;1;35;-1;-1;-1;0;-1;-1;2024;2007;21790;17102;13367;22659;2017;21817;1120;13434;22772;22820;
27237;90000;1;2;1;39;0;0;0;0;0;0;88081;83960;84963;56089;57355;58394;3244;2600;2037;2200;2110;7000;
27239;80000;1;3;2;42;0;0;2;0;0;0;11204;17587;17405;20207;23308;26406;6922;441;3450;3541;3545;3649;
27248;390000;1;3;2;35;0;0;0;0;0;0;55213;59122;72930;76543;78143;77763;10000;20000;10000;8000;6000;5000;
27252;230000;1;3;2;34;0;0;0;0;0;0;137122;138268;127797;130490;110153;112253;6700;6500;6513;4601;5000;5000;
27262;20000;1;3;2;34;1;4;3;2;2;2;15526;14996;14474;13944;15073;14692;0;0;0;1363;0;2000;
27264;470000;1;3;2;37;2;2;0;0;0;0;519901;499024;494290;470617;398523;389927;0;20600;19000;14000;13600;13600;
27265;310000;1;2;2;41;0;0;0;0;0;0;369398;342174;298536;168389;151755;73083;10250;9278;7000;7000;5000;188000;
27268;160000;1;1;1;42;2;2;0;0;2;2;14137;13613;14634;16532;15969;17701;0;1247;2145;0;2000;0;
27270;380000;1;2;1;37;0;0;0;0;0;0;288908;288614;245375;249931;209711;185920;12036;11483;9578;6884;6549;6520;
27271;250000;1;0;1;35;-2;-2;-2;-2;-2;-2;22839;7745;12035;33604;0;1190;7783;12046;33718;0;1190;590;
27273;210000;1;1;2;33;-1;-1;-1;-1;-1;-1;10635;9921;2570;14722;11220;14800;10046;2570;14722;11220;14800;7250;
27275;60000;1;1;2;28;0;0;0;2;0;0;59114;59350;62130;56391;39083;39122;2800;4905;10;1600;1600;1600;
27277;200000;1;1;1;30;2;2;2;2;2;2;44411;45379;45858;45781;47401;40536;2000;1500;1000;2540;2000;0;
27279;360000;1;1;1;41;-2;-2;-2;-2;-2;-2;316;736;2178;316;1812;1510;736;2178;316;1812;1510;485;
27284;200000;1;1;2;32;0;0;0;0;0;0;141634;145060;148817;154033;155435;151806;5700;6000;7600;5421;5400;5316;
27285;200000;1;1;1;41;-1;-1;-1;-1;-1;-1;580;580;580;580;580;580;580;580;580;580;580;699;
27287;200000;1;1;1;34;1;-2;-2;-1;0;0;0;0;0;41673;42312;36171;0;0;41673;1206;1444;618;
27292;420000;1;1;1;40;-1;-1;-1;2;2;-2;4110;-150;6254;6023;0;0;0;6404;20;0;0;0;
27298;20000;1;3;2;43;0;0;0;0;0;0;15921;16930;17954;18966;19404;19962;1280;1304;1316;754;931;463;
27307;20000;1;2;2;44;0;-1;-1;0;0;0;19696;203;19378;19961;19962;19981;203;20710;1305;696;712;860;
27313;400000;1;1;1;49;-1;-1;-1;-1;-2;-2;38810;58265;49415;0;0;0;58265;49415;0;0;0;0;
27320;340000;1;3;1;43;0;0;2;2;0;0;251135;268949;283400;277335;282890;304280;22000;20251;0;10176;26000;12000;
27337;30000;1;2;2;37;2;2;2;0;0;0;25811;29066;28322;29251;15525;0;3700;0;1800;3925;0;0;
27338;130000;1;3;1;44;0;0;0;0;0;0;124716;128924;131790;126031;99489;94722;6789;12206;6259;5105;3474;6002;
27340;170000;1;2;1;37;1;2;0;0;0;0;77959;76115;79274;82034;85664;89272;0;5000;5000;5000;5000;5000;
27352;210000;1;2;1;39;-1;-1;-1;-1;-1;-1;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;
27356;260000;1;1;2;45;-1;-1;-2;-1;0;-1;6062;-900;-900;1905;897;4641;0;0;2805;2;4654;3661;
27366;20000;1;3;1;28;0;0;0;2;0;0;19794;19519;20464;19756;19978;11680;1304;2900;0;773;626;8554;
27370;240000;1;2;1;33;-2;-1;0;0;0;0;15220;7549;127494;102825;99867;99410;7575;125335;3358;2784;2833;2806;
27372;420000;1;1;2;31;-2;-2;-2;-2;-2;-2;7712;72910;18030;11831;11562;46623;35527;18442;11943;11620;46856;21802;
27374;450000;1;1;2;34;-1;-1;-1;-1;-1;-1;12712;1830;1183;1745;0;7519;1830;1188;1745;0;7519;0;
27379;410000;1;2;1;41;0;0;0;0;-1;0;392906;400864;410877;419454;1356;1362;16000;17986;18545;1362;6;0;
27382;200000;1;3;3;48;-1;-1;-1;-1;0;0;7331;4760;3529;11711;38079;0;4780;3529;11726;35000;0;0;
27386;100000;1;2;1;47;0;0;0;0;0;0;72703;74147;76305;77855;78961;80452;2653;3352;3413;3000;2919;2944;
27387;140000;1;2;2;44;2;0;0;0;0;0;84371;85119;86901;89583;90432;92332;3046;3153;4126;3231;3351;3400;
27396;500000;1;3;1;43;0;0;0;0;0;0;57313;54997;44226;40712;37311;27068;4060;5014;5005;4000;5000;0;
27397;230000;1;2;1;39;1;-1;2;0;0;-1;-430;16659;1982;1982;991;5400;18675;0;991;0;5400;0;
27400;280000;1;2;1;45;-1;-1;-1;-1;-1;-1;1207;1207;1207;1207;1207;1207;1207;1207;1207;1207;1207;1207;
27403;20000;1;2;3;37;0;0;0;0;0;0;19701;20302;19200;17085;17953;19299;2000;1500;2000;2000;2000;1000;
27416;300000;1;2;1;43;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
27420;50000;1;1;1;45;-1;-1;-1;-1;-1;-1;390;390;390;390;390;390;390;390;390;390;390;390;
27424;50000;1;3;1;44;0;0;0;0;0;0;19951;17221;15816;13983;13638;10657;1282;1253;1170;535;387;405;
27427;20000;1;2;1;45;-1;-1;-1;-1;-2;-2;836;836;2006;-2830;-7220;-11610;836;2006;1441;0;0;0;
27430;240000;1;2;1;44;0;0;0;0;0;0;23904;21643;19743;20298;15475;15852;1400;1400;1300;1000;1000;1000;
27434;300000;1;1;2;45;-1;-1;-1;0;0;0;3016;-2659;40996;41513;38303;36352;0;43655;1752;937;916;1122;
27438;400000;1;2;1;46;0;0;0;0;0;0;113125;98056;141712;123382;125687;128018;8000;128000;5000;5000;5000;5000;
27450;20000;1;1;1;33;0;0;0;0;0;0;20276;20134;20298;19269;19254;19484;1326;1326;1287;662;903;500;
27455;50000;1;2;2;49;1;2;0;0;0;0;47360;45915;46686;47084;14253;15479;0;2200;2000;1000;2000;2000;
27463;500000;1;3;1;49;0;0;0;0;0;0;260991;214726;230250;188805;192229;2786;7890;20132;20004;7714;3000;1543;
27467;250000;1;2;1;50;0;0;0;0;-2;-1;238215;182156;121786;-329;-494;1541;9000;5000;0;0;2200;0;
27469;390000;1;1;2;47;-1;-1;-2;-1;-1;-1;898;0;0;2582;128;6273;0;0;2582;128;6273;0;
27474;150000;1;2;1;51;2;2;0;0;2;2;17307;16736;17491;24882;25229;24688;0;1329;7720;1051;0;1987;
27475;360000;1;3;1;49;0;0;0;0;0;0;170792;153458;136109;114908;111274;110141;5729;5365;4664;3890;3899;4724;
27478;300000;1;2;1;51;1;2;0;0;0;2;198235;193548;198422;204116;214691;218101;0;8000;9000;15500;7000;10000;
27482;160000;1;2;2;57;-2;-2;-2;-2;-2;-1;-1;-1;-1;-1;-1;600;0;0;0;0;601;0;
27489;30000;1;3;2;53;0;0;0;0;0;0;29683;26328;27422;28307;28902;29506;1426;1520;1405;1000;1006;1451;
27490;140000;1;3;1;53;0;0;0;0;0;0;133167;135889;81607;83927;84861;86556;5400;3000;4000;3500;3504;3500;
27501;20000;1;2;1;52;0;0;0;0;0;0;16361;17368;18546;19283;14821;0;1285;1463;1200;296;0;0;
27503;500000;1;1;1;58;1;2;0;0;-1;-1;65005;63099;64610;64133;264;264;0;2787;1312;264;264;4709;
27508;80000;1;2;1;54;0;0;0;0;0;0;80449;77652;77980;79938;50209;49762;2779;3075;5000;1750;1810;3000;
27511;70000;1;2;2;62;6;5;4;3;2;0;112202;103834;95609;86494;79359;74937;0;0;0;0;2150;2511;
27515;320000;1;1;1;51;-2;-2;-2;-2;-2;-2;1834;556;1622;7728;5781;3896;556;1622;7762;5781;3896;2182;
27522;20000;1;2;2;56;0;0;2;2;2;0;15397;17819;18239;19094;12393;13037;3000;1000;1500;0;1000;1000;
27533;50000;1;3;1;57;0;0;0;0;0;0;49543;41465;24091;20071;19221;19622;1500;1328;1600;700;696;707;
27537;250000;1;1;1;51;3;2;2;2;2;2;2487;2487;2487;2487;2487;2487;0;0;0;0;0;0;
27543;30000;1;3;2;52;0;0;0;2;2;0;25686;27449;30286;29993;58134;28910;2500;3600;1390;0;1000;1500;
27544;50000;1;3;1;55;0;0;0;0;0;2;40247;41382;49943;50412;30970;30362;1800;9331;1500;4549;0;1092;
27547;130000;1;3;1;54;-1;-1;-1;-2;-1;-1;193;2499;0;0;428;150;2520;0;0;428;150;285;
27552;330000;1;3;1;53;0;0;0;0;0;0;141061;144526;148420;152341;149998;-2;3856;3926;3966;3000;2;0;
27570;340000;1;2;1;53;0;0;0;0;0;0;342617;346067;350031;304706;250216;253526;12604;14000;11000;9000;10000;30000;
27573;500000;1;1;1;54;0;0;0;0;0;0;493251;496315;480411;489978;493062;474301;18725;18000;17534;17649;18007;20000;
27577;260000;1;1;1;59;-1;-1;-1;-1;-1;-1;1929;-627;4134;792;1309;2557;627;7388;792;1312;2564;804;
27591;300000;1;2;1;55;0;0;0;0;0;0;69994;71388;72886;74371;75854;77440;2552;2645;2696;2716;2809;2826;
27593;50000;2;2;1;29;0;0;0;0;0;0;49895;48434;47827;28935;28224;27547;1867;1521;1419;969;997;952;
27599;190000;2;2;1;29;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
27602;20000;2;2;2;27;0;0;0;0;0;-1;18854;19116;15030;13025;12223;15975;1292;1509;1522;3111;20000;1121;
27605;30000;2;2;2;22;0;0;2;0;0;0;30028;30566;30560;30194;30113;23212;2634;1000;1377;1211;1000;3690;
27606;150000;2;2;1;26;0;0;0;0;2;2;81638;70605;70647;77659;15525;0;2481;4263;8900;0;0;0;
27611;410000;2;1;2;28;-2;-2;-2;-2;-2;-2;5184;3449;2300;0;150;150;3476;2300;0;150;150;989;
27615;190000;2;2;2;24;0;-1;0;0;0;0;15740;106602;100177;102308;104614;106847;106602;3700;3800;4000;4075;10000;
27618;30000;2;2;2;22;1;2;0;0;0;0;16549;17085;17003;7150;6508;8459;1500;1396;2000;178;2000;2000;
27626;50000;2;2;2;24;-1;-1;-2;-1;-1;0;594;0;0;51400;11330;12144;0;0;51400;11330;1000;1000;
27627;80000;2;2;2;24;-1;-1;-1;-1;-1;-1;386;1392;18634;5433;2053;5781;1396;18754;5449;2059;5798;3098;
27637;10000;2;2;2;22;1;-2;-2;-2;-2;-2;0;0;0;-400;0;0;0;0;0;400;0;0;
27642;40000;2;2;2;23;0;0;0;0;0;0;39402;39321;38246;39289;39882;39650;2000;2000;2000;1500;1500;2000;
27645;130000;2;2;1;24;0;0;0;0;0;0;66072;68223;70638;72955;74877;76334;3000;3001;3000;2500;2200;2200;
27653;50000;2;1;2;23;0;0;0;2;2;2;15252;16885;18500;18864;19807;19407;2200;2200;1000;1500;0;3000;
27657;50000;2;2;2;22;0;0;0;0;0;0;50635;49488;48099;50021;50352;50740;1760;1888;3464;1717;1766;2500;
27658;50000;2;2;2;23;2;0;0;0;0;0;49441;45880;42621;21734;18775;19590;1998;2198;1300;655;1100;654;
27663;20000;2;2;2;21;-1;-1;2;2;-2;-2;390;780;780;0;0;0;780;0;0;0;0;0;
27670;30000;2;2;2;24;1;2;2;0;0;0;26690;27954;27226;28427;28752;28447;2000;0;2000;1000;1100;1500;
27676;20000;2;2;2;22;2;0;0;0;0;0;20549;21301;22251;18040;18402;19118;1400;1300;1284;646;1000;836;
27679;130000;2;3;1;23;0;0;0;0;0;0;109592;113508;115633;96898;46425;0;5733;5659;4680;2325;0;0;
27684;30000;2;2;2;22;2;0;0;0;0;0;27987;25690;27032;28070;29402;29854;1420;1762;1800;2089;1059;1123;
27701;30000;2;2;2;25;0;0;0;0;0;-2;15493;16427;17379;23100;0;0;1500;1279;10000;0;0;0;
27709;30000;2;2;2;25;0;0;0;0;0;0;21020;21207;21403;21074;21289;21425;2000;2000;1500;2000;1000;1000;
27713;280000;2;1;2;25;-2;-2;-2;-2;-2;-2;985;500;500;0;500;4778;505;500;0;500;4778;4898;
27716;20000;2;1;2;25;1;-1;-1;-1;-1;-1;0;891;789;0;728;169;891;789;0;728;169;0;
27720;20000;2;1;2;24;-1;-1;-1;-1;-1;-1;440;4023;440;440;440;440;4023;440;440;440;440;440;
27723;140000;2;1;2;24;2;0;0;0;2;0;778;982;1206;5430;4460;8429;980;1000;5000;0;5000;10000;
27729;90000;2;2;2;23;0;0;0;-2;-1;0;28120;32429;0;0;2522;2575;5000;0;0;2522;94;111;
27733;30000;2;2;1;24;0;0;0;0;0;0;3740;4616;5837;6778;6912;7057;1100;1300;1200;247;256;258;
27734;80000;2;1;2;24;1;2;0;0;0;0;2254;620;4220;8540;8540;8540;0;3600;4500;0;0;4932;
27742;30000;2;3;2;22;0;0;0;0;0;0;30136;20741;21906;23183;13273;3027;1335;1500;1700;750;200;200;
27754;100000;2;1;2;23;-1;-1;-1;-1;-1;-1;4802;4802;4714;11642;4897;3722;4806;4718;11734;4901;3723;3723;
27756;50000;2;2;2;22;0;0;0;0;-2;-2;50180;38404;29775;0;0;0;2100;1800;0;0;0;0;
27757;50000;2;2;1;22;0;0;0;0;0;0;47718;48719;47725;46467;14767;15085;2106;2200;2000;1000;700;800;
27759;40000;2;2;2;23;0;0;0;0;2;2;18653;20035;21406;24735;24050;43317;2000;2000;4000;0;20000;2000;
27763;10000;2;2;2;22;-1;-1;2;0;0;2;3646;7374;6714;4432;6652;6095;4000;0;2000;3000;0;3870;
27765;180000;2;2;1;24;0;0;-2;-1;-1;-2;6272;0;0;1000;2190;0;0;0;1000;2190;0;384;
27770;50000;2;5;2;23;0;0;0;0;0;0;48473;49454;47893;30707;50741;49663;2100;2021;1562;26004;1800;2000;
27779;50000;2;2;1;24;0;0;0;0;0;2;25562;33879;33441;32697;33693;33029;10000;2000;1500;3000;1500;9;
27781;90000;2;2;2;24;0;0;0;0;0;0;84137;85684;87396;67761;65602;65902;3210;3503;2420;2400;2400;2694;
27786;420000;2;2;2;25;0;-1;0;0;0;0;17685;28206;122212;117835;112705;111357;30553;100000;4013;3822;4086;3800;
27795;100000;2;2;2;25;-2;-2;-1;0;0;0;880;880;2926;60540;60929;64121;880;2926;58801;2200;5000;3000;
27798;280000;2;2;1;26;0;-1;-1;-1;-1;-1;6056;804;4712;1728;2076;1709;1200;4720;1728;2076;1709;7508;
27801;100000;2;2;2;26;2;2;2;2;2;2;30067;36705;35847;37939;38619;37868;7500;0;3500;1600;0;1600;
27803;290000;2;1;2;26;-1;0;0;-1;0;0;55758;7970;7106;8901;16813;15723;5029;5035;8925;11030;5077;3425;
27809;40000;2;1;2;25;-1;-1;-1;-1;-1;-1;20216;8851;17940;31308;12009;32846;8851;18220;31319;12009;33482;13785;
27818;110000;2;1;2;26;0;0;0;0;0;0;113284;110062;100659;93909;78589;52644;5200;4628;4878;3000;2055;1908;
27821;50000;2;1;2;26;1;-2;-2;-2;-2;-2;-18;-18;-18;-18;-18;-18;0;0;0;0;0;0;
27841;70000;2;1;2;24;0;0;0;2;2;2;47220;48432;52650;53099;51648;55409;2000;5000;1900;0;4600;0;
27847;80000;2;1;2;27;0;0;0;0;0;0;82150;80163;81296;81624;81614;78268;3463;3600;3624;3200;3100;6200;
27853;50000;2;1;2;27;2;0;0;0;2;0;48064;47691;49140;49423;48377;48158;3000;2525;3900;0;2000;4500;
27862;210000;2;2;1;25;0;0;0;0;0;0;142848;94018;96926;100399;101472;103834;5000;4415;6000;3635;4000;5000;
27866;50000;2;3;2;25;0;0;0;0;-2;-2;8298;5841;3750;0;0;0;1250;1000;0;0;0;40277;
27870;70000;2;1;2;26;0;0;0;0;0;0;69754;71377;71225;64644;68427;69893;2791;2939;2364;4876;2557;3599;
27878;280000;2;2;2;29;-2;-2;-2;-2;-2;-2;190601;4987;651;3126;3707;11225;4987;651;3126;3707;11225;10482;
27881;130000;2;3;1;26;0;0;2;2;2;0;121329;128791;127881;133130;127159;131069;11000;2600;9000;0;6000;5000;
27887;220000;2;1;2;27;0;0;0;-1;-1;-1;66620;56611;37504;9499;3679;13232;16008;12000;15030;10000;15000;5000;
27903;60000;2;1;2;25;0;0;0;0;0;0;59228;59961;59824;47655;27298;28303;2300;3572;2169;6000;4000;4000;
27904;90000;2;3;2;23;0;0;-1;-1;0;-1;94806;119836;21836;11036;29836;986;30000;30000;11036;19836;986;21615;
27907;310000;2;1;2;28;-1;-1;2;-1;-1;-1;18877;18379;10327;17252;9917;33776;18417;48;17337;9965;33826;116;
27912;180000;2;2;1;26;-1;0;0;2;-1;-1;31540;5080;9227;3235;2655;7251;5000;9000;0;2668;7251;13365;
27918;180000;2;1;2;29;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
27930;20000;2;2;1;28;2;2;2;0;0;0;17023;18432;17848;19103;19229;18856;2000;0;1574;700;688;687;
27933;140000;2;1;2;25;2;0;0;0;0;0;26623;28863;34049;36061;40003;45423;3000;6000;3000;5000;6000;5000;
27934;180000;2;2;2;25;0;0;0;0;0;0;177607;177498;176081;175540;142015;139162;6500;7000;7200;5018;5200;5300;
27935;180000;2;1;2;28;-1;-1;-1;0;-1;-1;2393;5428;5683;39351;3241;2614;5461;5834;39000;3241;2614;3506;
27936;50000;2;2;2;28;0;0;0;0;2;0;23318;24327;25360;27929;27184;27752;1398;1431;3000;0;1155;1025;
27940;90000;2;2;1;27;1;-1;-1;-1;-1;-1;0;1191;-21;2130;3486;1495;1191;0;2151;3486;1495;0;
27946;160000;2;1;2;27;-1;-1;-1;-1;0;-1;288;451;1665;330;165;794;451;1680;330;0;794;2349;
27949;230000;2;1;2;28;0;0;0;0;0;0;45405;41630;38940;37150;36306;33563;2500;3013;4000;5006;3000;3000;
27954;50000;2;1;2;25;0;0;0;0;0;0;44641;45769;47397;40345;31003;29693;1870;2500;3017;1060;1300;2000;
27960;170000;2;2;1;29;-2;-2;-2;-2;-2;-2;-807;-807;-807;-807;-1169;-1531;0;0;0;0;0;0;
27961;140000;2;2;2;27;-1;-1;-1;-1;-1;-1;1186;3713;390;390;6580;0;4000;390;390;6580;0;780;
27962;150000;2;1;1;29;1;-1;-1;-2;-2;-2;0;231;0;0;0;0;231;0;0;0;0;685;
27965;80000;2;2;1;28;0;0;0;0;-1;0;150651;52233;81162;71470;28718;27813;3905;81000;1513;47921;10000;2001;
27969;120000;2;1;2;28;-1;-1;-1;-1;-1;-1;2494;1394;780;470;-170;180;2000;780;470;0;500;1335;
27974;60000;2;1;1;28;-1;-1;-1;-1;-1;-1;2848;1469;1647;1355;1458;1631;1469;1675;1355;1458;1631;1931;
27982;60000;2;3;2;28;0;0;0;0;0;0;59650;51176;42368;35730;28670;27979;3376;1900;1908;1133;1015;1153;
27987;250000;2;1;2;30;-1;0;0;0;0;-1;18751;21550;23932;37329;26339;4836;5000;3500;15054;7885;4836;9655;
27995;220000;2;2;1;29;0;0;0;0;0;0;142818;141540;131810;118866;115256;97161;5042;5042;3687;3660;3528;3314;
28000;90000;2;5;2;31;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
28001;30000;2;2;1;29;1;2;2;2;0;0;27371;26632;29703;28700;28300;25520;0;3500;0;0;1000;0;
28004;510000;2;1;2;30;-1;-1;-1;-1;0;0;71121;481382;559712;163628;117475;116656;493358;1227082;164577;510;6239;4550;
28010;150000;2;1;2;28;-1;-1;-2;-2;-2;-2;3470;0;0;0;0;0;0;0;0;0;0;0;
28015;150000;2;2;1;28;0;-1;-1;-1;0;0;5527;614;12515;10749;7549;5749;1000;13000;12006;7000;0;0;
28017;140000;2;2;1;27;-2;-2;-2;-2;-2;-2;444;0;1650;0;2226;0;0;1650;0;2226;0;656;
28029;50000;2;2;1;33;0;0;0;-1;0;0;34485;28251;7114;28042;28479;29066;1815;1700;30042;1200;1200;1300;
28039;200000;2;2;2;29;0;0;0;0;0;0;204134;194949;153646;137087;134995;135953;8000;5542;5308;4587;4750;4935;
28052;30000;2;2;1;31;0;0;0;0;0;0;16207;16735;18253;19646;21238;23843;4000;5000;5000;5000;5000;5006;
28053;10000;2;2;2;32;-1;-1;0;0;0;0;77;7417;8459;9493;9678;9634;7417;1166;1200;300;1000;500;
28058;50000;2;3;1;34;2;2;2;2;2;2;28289;32783;33714;32250;34245;19719;5000;3000;0;5000;0;3000;
28059;20000;2;3;2;40;0;0;0;0;0;-1;19088;13828;9290;6636;2941;642;1248;1200;1156;1000;700;4600;
28061;50000;2;2;1;47;0;0;0;0;0;0;48433;49664;49405;47522;28711;28060;3500;2013;1863;1006;1300;2500;
28063;400000;2;1;2;36;-1;-1;-1;-1;0;-1;845;1423;6649;3051;1926;51669;1428;6676;3051;5;51965;5038;
28068;210000;2;1;2;31;0;0;0;-1;0;0;9604;10970;1230;24531;24287;22683;5056;1230;24531;1003;479;8080;
28070;210000;2;2;1;44;0;0;0;0;0;0;124146;127341;92812;89878;80812;139202;6000;6000;6000;5000;60000;7000;
28073;40000;2;5;1;48;0;0;0;0;0;0;36581;37896;40262;40370;39970;39970;1926;3292;1400;0;0;0;
28079;50000;2;2;1;38;0;0;0;0;-2;-2;6350;3239;4166;0;0;0;1100;1000;0;0;0;0;
28081;20000;2;3;1;35;0;0;0;0;0;2;7196;6780;7399;8574;7833;6342;1120;2000;2580;600;0;1000;
28083;140000;2;1;1;41;0;0;0;0;0;0;80603;80193;73318;70523;55318;50236;3000;3336;2372;1453;1536;1300;
28091;100000;2;2;1;48;0;0;0;0;0;0;109033;97041;80993;72751;67146;68490;3641;3782;5000;5000;3000;3000;
28093;130000;2;3;2;46;0;0;0;0;0;0;131996;132177;132927;131866;130707;129174;5000;5000;4600;5000;4614;5139;
28095;300000;2;3;1;46;0;0;0;-1;0;0;147289;150201;-3699;4142;1700;0;10000;0;10005;0;0;0;
28100;220000;2;2;2;31;2;2;2;2;0;0;182176;176797;187033;171021;167789;168417;0;14179;0;7000;10000;12000;
28103;180000;2;1;2;30;2;2;2;2;0;0;14038;16980;16915;17532;18429;20126;3500;500;1200;1500;2000;0;
28104;50000;2;1;1;31;1;2;2;0;0;0;50883;51184;50092;50332;29690;30246;2200;4;2300;1100;1400;1200;
28113;480000;2;2;2;38;-2;-2;-1;0;0;0;5619;7600;123988;177054;273429;293157;7600;123988;60000;100000;24250;12735;
28133;540000;2;3;2;38;1;-2;-2;-2;-2;-2;736;736;736;736;0;-736;736;736;736;0;0;2965;
28142;200000;2;3;1;36;0;0;0;0;0;0;167385;171476;175956;171340;177236;181978;8000;8045;8000;8000;7000;18000;
28144;220000;2;1;1;46;3;2;2;0;0;0;249449;243517;228368;224414;196229;190050;9501;0;10000;7200;7001;6900;
28150;50000;2;3;1;49;2;2;2;0;0;0;47934;48950;47891;98284;19950;20007;2100;0;5400;1000;900;1000;
28151;20000;2;3;2;48;1;3;2;4;5;4;18038;18445;21556;22824;22192;21271;1000;3700;1900;0;0;0;
28154;210000;2;1;1;34;0;0;0;0;0;0;73329;74261;75602;76062;76287;76971;2700;3500;3300;3000;3000;3000;
28156;210000;2;2;1;43;-1;-1;-1;-1;-1;-1;3088;5045;8024;1292;1000;3340;5056;8042;1292;1000;3340;7941;
28157;80000;2;2;1;32;0;0;0;0;0;0;77808;77180;79147;81159;69573;70306;3000;4000;4000;5000;8000;2800;
28160;350000;2;5;1;45;0;0;0;0;0;0;355310;337523;342288;336750;341376;348730;13671;12678;13601;12136;12771;12900;
28161;260000;2;1;2;29;0;0;-1;0;0;0;78341;44155;27779;27738;27923;28143;10000;30150;2000;3000;2000;2000;
28164;160000;2;3;1;41;1;2;2;2;0;0;45057;46017;47188;46134;47063;50034;2000;2200;0;2000;3900;2000;
28166;120000;2;1;2;32;1;-2;-2;-2;-1;-1;0;0;0;0;9310;0;0;0;0;9310;0;0;
28168;70000;2;2;1;31;0;0;0;0;0;0;38579;43891;33798;25993;26263;26812;8958;1500;2000;1000;972;982;
28170;350000;2;1;2;30;-2;-2;-2;-2;-2;-2;951;601;714;263;900;1271;605;716;263;900;1271;1218;
28190;50000;2;2;1;48;0;0;0;0;0;0;44324;43053;44016;15386;31401;16573;2000;1880;2000;1000;2000;1500;
28203;50000;2;1;2;46;-1;-1;-1;-1;-1;-1;3737;0;7752;596;18396;5769;0;7752;596;18396;5769;5769;
28206;20000;2;3;1;39;0;0;0;0;0;0;19078;19929;16912;12698;11939;12346;1509;1321;1500;500;600;1500;
28210;230000;2;2;1;36;-1;-1;-1;-1;-1;-1;4390;1402;3665;929;4167;115126;1402;3665;929;4167;115126;5000;
28216;80000;2;3;1;37;0;0;0;0;0;2;24941;25945;27297;27969;29857;28872;1423;1775;1447;2335;0;1050;
28217;200000;2;3;2;45;0;0;0;0;0;0;69817;71272;76740;67480;68843;70266;2049;6104;1839;1862;1918;2149;
28221;30000;2;2;1;33;3;2;2;7;7;7;2400;2400;2400;2400;2400;2400;0;0;0;0;0;0;
28225;450000;2;1;1;33;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
28226;180000;2;2;1;33;0;0;0;0;0;0;70472;72518;73422;72687;68167;69746;3218;2708;3071;2500;2615;2500;
28229;200000;2;1;1;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;
28231;210000;2;2;2;32;-2;-2;-2;-2;-2;-2;0;0;980;0;0;0;0;980;0;0;0;238;
